Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
aidramalabs_pulse0,Shape of Desire,Shape of Desire,186,ID 7645787674711774228,Granny Got Drip,奶奶得了滴水,2026-05-31 14:58:26,30,350252,2261,37.7,是 / Yes,City、Lost Child、Business Competition,城市、丢失的孩子、商业竞赛,Granny Got Drip,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,187,ID 7645787628319347733,The Little Merman,小人鱼,2026-06-01 05:44:28,30,3355507,1835,30.6,是 / Yes,Love Triangle、Romantic Complications、Fantasy,三角恋、浪漫并发症、奇幻,The Little Merman,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,188,ID 7644287639444755473,Wildfire,野火,2026-05-27 14:03:16,30,2982132,2410,40.2,是 / Yes,Childhood Sweethearts、Romantic Complications、City,青梅竹马、浪漫并发症、城市,Wildfire,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,189,ID 7645772399090127880,The Rogue Alpha's Loyal Dog,盗贼阿尔法的忠诚狗,2026-06-05 12:50:05,30,856734,1125,18.8,是 / Yes,Love Triangle、Romantic Complications、Challenge/Quests in Game,三角恋、浪漫并发症、游戏中的挑战/任务,The Rogue Alpha's Loyal Dog,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,190,ID 7645808132135965697,MOM'S REVENGE KITCHEN,妈妈的复仇厨房,2026-05-31 21:29:32,50,2502125,2657,44.3,是 / Yes,Lost Child、Skill/Talent Competition、City,丢失的孩子、技能/才艺竞赛、城市,MOM'S REVENGE KITCHEN,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,191,ID 7645772444501873682,Only Kids Can See What Kills You,只有孩子才能看到什么会杀死你,2026-05-31 11:03:20,20,836151,1217,20.3,是 / Yes,Adventure、Fantasy、Ensemble Cast,冒险、奇幻、群像,"An 8-year-old girl begs her mom to believe the smiling creature in her closet is real—but adults can't see it, and every parent who refuses to believe becomes its next kill.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,192,ID 7645885375198368789,Twenty Inches Apart,相距二十英寸,2026-06-02 15:39:46,39,45942505,3316,55.3,是 / Yes,Bromance、Sports、City,兄弟情谊、运动的、城市,Twenty Inches Apart,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,193,ID 7643236301487395861,Racing Sweetheart: The Racer's Contract Mechanic,赛车甜心：赛车手的合约机械师,2026-06-01 01:42:22,32,9819551,1965,32.8,是 / Yes,City、Contract Lovers、Romantic Complications,城市、合约爱好者、浪漫并发症,Racing Sweetheart: The Racer's Contract Mechanic,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,194,ID 7644617726186935317,"His Ring, Her Ruin",他的戒指，她的毁灭,2026-06-01 03:07:24,20,5860371,1297,21.6,是 / Yes,Revenge、City、Contract Lovers,复仇、城市、合约爱好者,"A gifted jewelry designer is destroyed by her cheating boyfriend and best friend until a hidden billionaire helps her reclaim her talent, her power, and her revenge.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,195,ID 7645865062166713364,Reborn to Rule,重生统治,2026-06-01 00:48:47,30,542596,2198,36.6,是 / Yes,City、Contract Lovers、Revenge,城市、合约爱好者、复仇,Reborn to Rule,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,196,ID 7643088647142626321,Oops! I Tipped The Underworld Boss,哎呀！我向黑社会老大透露了消息,2026-06-01 01:09:08,40,81492962,2530,42.2,是 / Yes,Love Life of Ordinary People、Family Feud、Contract Lovers,普通人的爱情生活、家庭恩怨、合约爱好者,Oops! I Tipped The Underworld Boss,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,197,ID 7643257027971683336,His Forbidden Rider,他的禁忌骑士,2026-05-25 21:17:58,50,459615,3162,52.7,是 / Yes,City、Romantic Complications、Mistaken Identities,城市、浪漫并发症、错误的身份,His Forbidden Rider,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,198,ID 7644334394546836496,The Real Crown,真正的王冠,2026-05-27 16:02:28,30,499635,2033,33.9,是 / Yes,Real/Fake Heir/Heiress、Mistaken Identities、Family Feud,真/假继承人/女继承人、错误的身份、家庭恩怨,The Real Crown,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,199,ID 7644416748963435540,Carrying His Baby While He Calls Me Trash,他骂我垃圾，却抱着他的孩子,2026-05-28 00:08:27,20,40384115,1780,29.7,是 / Yes,City、Revenge,城市、复仇,"Eight months pregnant, Sage catches her husband cheating with another pregnant woman who claims her baby is his — humiliated, cast out, and stripped of everything, she vows to claw back every piece of the life that was stolen from her.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,200,ID 7645849609280951312,The Bride He Hated to Love,他讨厌爱的新娘,2026-06-01 11:48:23,20,3850343,1203,20.1,是 / Yes,City、Contract Lovers、Revenge,城市、合约爱好者、复仇,"She married the most powerful man in the city to save her father's life — never knowing her husband has spent ten years planning to destroy the very man she's trying to protect, and the love he can't stop feeling is the one weapon that could ruin everything.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,201,ID 7634654852370486293,The Housekeeper Was the CEO’s Missing Wife,管家是总裁失踪的妻子,2026-05-01 09:58:27,29,1584660,1606,26.8,是 / Yes,Family & Ethics、Family Feud、Reconciliation,家庭与道德、家庭恩怨、和解,"After losing her memory, Ella becomes a housekeeper in a CEO’s mansion—never knowing she is his missing wife. As hidden rooms, old letters, and buried lies surface, she and Daniel uncover the conspiracy that stole her identity, marriage, and past.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,202,ID 7640607715630781461,The Broke Mom's Billion-Dollar Secret,破产妈妈的十亿美元秘密,2026-05-18 13:44:20,21,27783782,1600,26.7,是 / Yes,Family Feud、Revenge,家庭恩怨、复仇,The Broke Mom's Billion-Dollar Secret,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,203,ID 7643221182602384405,The Scullery Queen：Secrets of the Hidden Fashion Mogul,餐具女王：隐藏的时尚大亨的秘密,2026-05-25 03:23:56,28,421300,2445,40.8,是 / Yes,Family Disputes、Family Feud,家庭纠纷、家庭恩怨,The Scullery Queen：Secrets of the Hidden Fashion Mogul,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,204,ID 7617375230859727902,I Married A Fake Beggar,我嫁给了一个假乞丐,2026-03-22 10:06:42,30,14557228,1984,33.1,是 / Yes,Contract Lovers、Family Feud、Revenge,合约爱好者、家庭恩怨、复仇,"I Married A Fake Beggar, Romance",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,205,ID 7572137602690864158,Agreement boyfriend 72hours,协议男友72小时,2025-11-15 19:58:39,5,819938,345,5.8,是 / Yes,Contract Lovers、Revenge、Celebrity,合约爱好者、复仇、名人,Fake relationship turned real. Deadly game unveiled.,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,206,ID 7581727994071536670,"My CEO, My Property",我的首席执行官，我的财产,2025-12-09 19:16:59,5,1580198,333,5.5,是 / Yes,Revenge、Fantasy,复仇、奇幻,The mighty CEO is my pet.,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,207,ID 7614087561056916510,"I Forgot He Cheated, But He Didn't",我忘记了他作弊，但他没有,2026-03-10 10:11:08,81,122912625,5025,83.8,是 / Yes,City、Love Life of Ordinary People、Childhood Sweethearts,城市、普通人的爱情生活、青梅竹马,"I Forgot He Cheated, But He Didn't",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,208,ID 7585408013088068638,"The Hater, The Lover",恨者，爱者,2025-12-19 21:43:34,10,11981855,706,11.8,是 / Yes,Family Feud、Love After Divorce,家庭恩怨、离婚后的爱情,"The Hater, The Lover",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,209,ID 7639329973153600532,Hexing My Ex's Wedding,对我前任的婚礼施咒,2026-05-15 07:00:53,29,879228,1749,29.1,是 / Yes,Enemies to Lovers、Revenge、Fantasy,从敌人到恋人、复仇、奇幻,Hexing My Ex's Wedding,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,210,ID 7623427958463779871,My Racer Mechanic Boyfriend,我的赛车机械师男友,2026-04-05 20:27:43,31,26394506,1977,33.0,是 / Yes,Celebrity、Flipped、Action,名人、翻转、行动,My Racer Mechanic Boyfriend,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,211,ID 7600359684226290718,CHIMERA,奇美拉,2026-01-29 13:55:07,5,5466166,370,6.2,是 / Yes,Revenge、Fantasy、dark romance,复仇、奇幻、黑暗浪漫,"After a brutal betrayal, a programmer creates the perfect AI lover—only to learn that perfect love can be the cruelest prison.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,212,ID 7639357180482917396,Fairytale Villains Are My Employees Now,童话里的恶棍现在是我的员工,2026-05-14 19:40:12,20,776109,1123,18.7,是 / Yes,Revenge、Fantasy、Lost Child,复仇、奇幻、丢失的孩子,"Every fairytale villain just got fired — now a fearless boss babe runs the only company crazy enough to hire them, but taming Big Bad Wolves and wicked witches is nothing compared to the ancient evil that wants her throne.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,213,ID 7635371112356402197,Offside Desire,越位欲望,2026-05-03 07:59:21,26,3108637,1318,22.0,是 / Yes,City、Enemies to Lovers、Revenge,城市、从敌人到恋人、复仇,Offside Desire,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,214,ID 7593314722842448927,My blind wife,我的盲人妻子,2026-01-10 10:43:47,1,839700,27,0.5,是 / Yes,dark romance、Revenge、Family Feud,黑暗浪漫、复仇、家庭恩怨,My blind wife,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,215,ID 7589897646270075934,Billionaire Waitress,亿万富翁女服务员,2026-01-01 18:57:44,5,23494434,362,6.0,是 / Yes,Family Feud、Superior and Inferior、Revenge,家庭恩怨、强弱逆袭、复仇,A humiliated waitress inherits a fortune and seeks revenge on those who wronged her.,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,216,ID 7581404359867536415,The Trillionaire Janitor: Trash to Tycoon,亿万富翁清洁工：垃圾到大亨,2025-12-08 18:31:19,8,18209332,600,10.0,是 / Yes,Family Feud、Revenge、Redemption,家庭恩怨、复仇、赎回,Billionaire disguises as janitor for brutal revenge……,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,217,ID 7638319593451164693,Doctors-love,医者之爱,2026-05-11 03:56:42,38,4570365,2210,36.8,是 / Yes,Love After Marriage、Family Feud、Betrayal,婚后的爱情、家庭恩怨、背叛,Doctors-love,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,218,ID 7582909011100472351,Billionaire's Substitute Lover,亿万富翁的替身情人,2025-12-14 20:36:18,5,13313251,334,5.6,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,"Janitor humiliated, rescued by the new CEO, transforms into his fiancée, and is plunged into a deadly revenge plot.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,219,ID 7577441069646763038,The Fallen lady Returns,堕落的女士归来,2025-11-28 18:27:23,5,851480,289,4.8,是 / Yes,Revenge、Workplace,复仇、职场,"Betrayed by her husband and left for dead, designer Nora is Reborn a year in the past, vowing to uncover the entire truth.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,220,ID 7638319539855348757,Pregnant Predator's Trap,怀孕掠夺者的陷阱,2026-05-11 03:20:21,29,24212024,1643,27.4,是 / Yes,Revenge、Superior and Inferior、Family Feud,复仇、强弱逆袭、家庭恩怨,Pregnant Predator's Trap,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,221,ID 7612870289445245983,My Mafia Devil Husband: King’s Forced Bride,我的黑手党恶魔丈夫：国王的强迫新娘,2026-03-05 09:32:53,55,129939143,3399,56.6,是 / Yes,Family Feud、Revenge,家庭恩怨、复仇,"My Mafia Devil Husband, charming and strong",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,222,ID 7591789926815978526,Fell for my mafia professor,爱上了我的黑手党教授,2026-01-06 20:33:34,10,68219981,770,12.8,是 / Yes,Superior and Inferior、Revenge、Family Feud,强弱逆袭、复仇、家庭恩怨,"A criminal professor, an innocent student, and a fatal debt.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,223,ID 7642648681417774087,Bleeding Vows,流血的誓言,2026-05-23 11:45:46,33,11649632,1643,27.4,是 / Yes,Enemies to Lovers、Family Disputes、Family Feud,从敌人到恋人、家庭纠纷、家庭恩怨,Bleeding Vows,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,224,ID 7639329845642499093,The Queen’s Revenge,女王的复仇,2026-05-14 11:59:51,30,5709014,1675,27.9,是 / Yes,Revenge、Royal Palace,复仇、皇宫,The Queen’s Revenge,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,225,ID 7623836875917186069,"Farewell, My Swan",再见，我的天鹅,2026-04-12 10:19:40,30,924114,1876,31.3,是 / Yes,Redemption、Fantasy、Revenge,赎回、奇幻、复仇,"Farewell, My Swan, my love",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,226,ID 7611223747349025822,Ballerina Fear,芭蕾舞演员的恐惧,2026-02-27 20:18:55,30,9791632,1825,30.4,是 / Yes,City、Mystery,城市、神秘,"BALLERINA FEAR, where there is light in the heart, there is no fear of darkness",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,227,ID 7643226112440685569,Pregnant and Powerful,怀孕且强大,2026-05-25 07:56:47,30,130128617,1673,27.9,是 / Yes,Family Feud,家庭恩怨,Pregnant and Powerful,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,228,ID 7638319560928023572,Fired Waitress Got the Power of Night,被解雇的女服务员获得了夜晚的力量,2026-05-11 02:01:54,20,370554,1416,23.6,是 / Yes,Fantasy、Revenge,奇幻、复仇,"A fired waitress screams at the full moon in the Arizona desert—and the moonlight rips her shadow alive, turning her into a dark warrior who devours the wicked every night, but each kill erases her happiest memory forever until she becomes the darkness itself.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,229,ID 7643221638498505749,The Human Pet Shop,人类宠物店,2026-05-25 04:24:09,21,19884797,1282,21.4,是 / Yes,Revenge、Fantasy、Master-Servant Love,复仇、奇幻、主仆之爱,"After aliens conquer Earth and turn humans into luxury pets, a brilliant medical prodigy is bought by a cold alien commander and must survive his twisted affection long enough to save her sister and ignite a human uprising.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,230,ID 7575034243718386719,Fated to My Mafia Priest,命中注定我的黑手党牧师,2025-11-21 23:07:41,10,10851166,818,13.6,是 / Yes,dark romance、Family & Ethics、Family Feud,黑暗浪漫、家庭与道德、家庭恩怨,"Is his love my salvation, or my danger?",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,231,ID 7574306493973943327,The Queen's Revenge Game,女王的复仇游戏,2025-11-19 19:21:09,5,46254783,377,6.3,是 / Yes,Contract Lovers、Revenge、Family Feud,合约爱好者、复仇、家庭恩怨,"A contract marriage, a fake death, and the most shocking wedding crash in history.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,232,ID 7606155775295149087,Forbidden Lovers,禁忌恋人,2026-02-20 09:33:53,29,66689847,1602,26.7,是 / Yes,Love After Marriage、Family Feud、Love After Divorce,婚后的爱情、家庭恩怨、离婚后的爱情,Forced into a marriage with fated lovers,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,233,ID 7616401683437999134,Love Under the Barrel,桶下的爱,2026-05-02 09:09:08,45,2046262,2948,49.1,是 / Yes,Redemption、Family Feud、Revenge,赎回、家庭恩怨、复仇,"Love Under the Barrel, Romance",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
