Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,26,ID 7662465214247638037,The CEO's Unmasked Love,CEO赤裸裸的爱,2026-07-15 03:21:11,80,229014,11585,193.1,是 / Yes,Love After Marriage、Romantic Complications、Family Feud,婚后的爱情、浪漫并发症、家庭恩怨,"On her engagement day, the unusually strong Willow is given away by her childhood sweetheart fiancé. Ian Rhodes, the straightforward CEO who has been waiting for fifteen years, seizes the opportunity. He showers her with sweet talk and relentlessly shows off his wife, their public displays of affection becoming known to all. Her heartbroken ex-fiancé tearfully begs her to come back, but she simply shows him her marriage certificate and says, ""Sorry, it's too late.""",,否 / No,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,27,ID 7662183973707174932,Billionaire’s Passionate Love,亿万富翁的炽热爱情,2026-07-14 09:08:23,60,316472,4252,70.9,是 / Yes,Married Life、Family Feud、Contract Lovers,婚姻生活、家庭恩怨、合约爱好者,"The urban emotional revenge drama revolves around Anya, who returns carrying anger over past grievances. She makes her mark in the workplace with a sharp presence and clashes intensely with Tristan Vanderbilt and Eleanor Belmont. The whole show focuses on Anya's path of revenge, intertwined with emotional entanglements and office power struggles. Amid the push and pull of love and hate, she navigates carefully, uncovering past truths, achieving self-redemption, and taking her revenge on her enemies. The main storyline is clear and full of tension.",,否 / No,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,28,ID 7662201333310739477,Workplace Truth Game,职场真相游戏,2026-07-14 10:15:36,33,167786,2078,34.6,是 / Yes,Fantasy、Superior and Inferior、Business Competition,奇幻、强弱逆袭、商业竞赛,"""Recently graduated programmer Ryan unexpectedly awakens a special ability: he can see a floating screen above everyone's head, displaying their income, privacy, and secret dealings. Simultaneously, his vocal cords are restricted, making it impossible for him to lie; forcing himself to lie causes him physical discomfort. This peculiar ability leads to a series of failed job interviews. Desperate, he chooses NexNet, a Silicon Valley cybersecurity company just a ten-minute walk from his home. During the interview, Ryan bluntly states that he only wants the job for its convenient commute and more",,是 / Yes,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,29,ID 7662333748272927764,Awakening: Speed Meta Bodyguard,觉醒：速度元保镖,2026-07-14 18:50:00,60,340776,3723,62.0,是 / Yes,Family Disputes、Family Feud、Contract Lovers,家庭纠纷、家庭恩怨、合约爱好者,"Poor kid Kael awakens superpowers on the brink of death and accidentally becomes the personal bodyguard of rich girl Chloe. He saves Chloe from danger multiple times using his abilities, and as they face assassins and family conspiracies together, they start to develop feelings for each other. In the end, Kael exposes all the plots, protects Chloe, secures her family inheritance, and the two find true love and start a happy life together.",,否 / No,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,30,ID 7662195210734195719,My Husband Is a Billionaire？,我的丈夫是亿万富翁？,2026-07-14 09:52:09,63,327040,4823,80.4,是 / Yes,Business Competition、Family Feud、Reconciliation,商业竞赛、家庭恩怨、和解,"Five years ago, a wild, drunken night in a Manhattan penthouse left Iris Gray—a struggling independent designer—with a daughter she couldn't remember bearing due to trauma-induced amnesia; the child was secretly adopted by an Upper East Side socialite. To shoulder the crushing burden of New York rent and student loans, Iris entered a whirlwind marriage with Arthur Thorne, a down-and-out coder who was secretly a Wall Street tycoon; within the confines of their cramped bedroom, they were consumed by a volatile, intensely passionate intimacy. The malicious socialite who had stolen Iris’s patent w",,是 / Yes,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,31,ID 7662321697684509712,"Dump Him, Marry His Boss",甩了他，嫁给他的老板,2026-07-14 18:02:42,60,219165,4819,80.3,是 / Yes,Love After Divorce、Family Feud、Revealed Crush,离婚后的爱情、家庭恩怨、揭露暗恋,"Cardiac surgery genius Leora got injured saving her boyfriend Elian from a knife attack, forcing her to leave the operating table. After five years of dating, she gave everything to support Elian, only to find out he was just using her to maintain his 'devoted boyfriend' image. Heartbroken, Leora broke up with him at a pool party he had prepared for her and turned around to marry Jack, the director of Mary Hospital who had secretly loved her for ten years. Elian woke up to reality and desperately tried to win her back, but all he saw was Leora thriving on the operating table again, supported a",,是 / Yes,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,32,ID 7662032265668498449,Forbidden Zone My Ex-Captain Begged Me to Turn Back,禁区 我的前队长求我回去,2026-07-13 23:20:09,60,317451,4451,74.2,是 / Yes,Revenge、Workplace、Mistaken Identities,复仇、职场、错误的身份,"Five years ago, following a submarine accident, the legendary female captain Erin was maliciously framed by her fiancé—Lucas Hale, the son of a high-ranking naval official. Branded a ""killer captain"" and reviled by the crew, she was demoted to a menial support role, enduring constant humiliation and ostracism. Meanwhile, leveraging family connections and political maneuvering, Lucas transformed himself into a media-celebrated ""war hero."" Now serving as the acting captain of the *Black Siren*, he is in reality incompetent, selfish, and devoid of any sense of responsibility. One stormy night, wh",,是 / Yes,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,33,ID 7662456420620850196,Blaze of the Fated Fall,命中注定的秋天之火,2026-07-15 02:46:26,60,260712,4479,74.7,是 / Yes,Love After Divorce、Reconciliation、Family Feud,离婚后的爱情、和解、家庭恩怨,"The male and female leads once had a passionate, intense love, but it was completely worn out through betrayal, schemes, and hurt. The female lead was deeply wounded and decisively cut ties, ending the fiery romance. She wakes up strong, takes down her enemies, and turns her life around. The male lead only realizes the value of what he lost and regrets chasing after her, but it's too late to fix things. In the end, the female lead shines on her own, the passionate love is totally over, leaving just memories of the past.",,否 / No,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,34,ID 7662201351136678932,The Mechanic Texas' Last Lone Star Cowboy,德克萨斯机械师最后的孤星牛仔,2026-07-14 10:15:37,30,139080,3379,56.3,是 / Yes,Lost Child、City、Action,丢失的孩子、城市、行动,"Legendary cowboy Jack worked as a mechanic under an assumed name for ten years to protect his young son. The notorious mob boss Barnes repeatedly came to his door demanding bribes, setting fires, and kidnapping him. Former subordinates and an oil tycoon reappeared, revealing past events. Behind the scenes, Kovacs cut off supplies to the entire town, putting pressure on Jack. Ethan stepped forward, confronting him hand-to-hand in negotiations and successfully resolving the crisis. Jack officially returned to his cowboy identity.",,否 / No,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,35,ID 7662354878421652501,Married to My Stranger CEO,嫁给我的陌生人首席执行官,2026-07-14 20:12:24,50,187881,3188,53.1,是 / Yes,Married Life、Reconciliation、Family Feud,婚姻生活、和解、家庭恩怨,"Three years ago, under the pressure of her misogynistic father, Qin Fugui, Patience Quinn married her childhood betrothal partner, Aiden Jennings. She went abroad on the very day they registered their marriage. Aiden Jennings was also unwilling to marry someone he had never met, so he did not personally go to register the marriage, instead having a proxy lawyer handle the procedures with a composite photo of them.",,否 / No,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,36,ID 7662328888702604309,Dragon Knight,龙骑士,2026-07-14 18:30:45,30,150920,2979,49.6,是 / Yes,Revenge、Royal Palace,复仇、皇宫,"On her wedding day, Princess Isolde was murdered and usurped by her fiancé, Darian Voss. She was then pursued and pushed off a precipice—but a black dragon cursed for three hundred years emerged from the abyss and caught her. Between the curse of Theron Ashbourne, the last dragon king, and her Valtorian royal bloodline lies a secret deliberately buried for three hundred years.",,否 / No,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,37,ID 7662173741489132564,"His Pawn, Her Revenge",他的棋子，她的复仇,2026-07-14 08:28:48,62,324668,4256,70.9,是 / Yes,Love Triangle、Betrayal、City,三角恋、背叛、城市,"Lilian is the youngest daughter of the Allison family who ended up drifting away from home. After being found, she became the secret lover of Jeffrey, the head of the Dupont family. She thought they were both fighting against their family feud and even got pregnant. But then she discovered that Jeffrey actually married her twin sister, who had once rejected him, and she was just used as a pawn for revenge. Every tender moment they shared had been secretly recorded by him and was being used as leverage against the Allison family. Falling from her high, she decided to play her own game, going un",,是 / Yes,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,38,ID 7662397673663943700,Her Blind Revenge,她的盲目复仇,2026-07-14 22:58:09,30,166824,2419,40.3,是 / Yes,Family Feud、Mistaken Identities、Revenge,家庭恩怨、错误的身份、复仇,"Selene Sutton, blind from childhood illness, married the poor boy Dalton. Dalton became a live-in son-in-law. Unhappy with being mocked, Dalton killed Selene's parents, had an affair with a secretary, used her to transfer Sutton family assets, and planned to kill Selene on their wedding anniversary trip to take over all assets.",,否 / No,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,39,ID 7662488805710222337,DRAGON LORD: RISE FROM THE ASHES,龙王：从灰烬中崛起,2026-07-15 04:51:22,48,162832,3862,64.4,是 / Yes,Cultivation、Revenge,栽培、复仇,"Arya, a genius dragon tamer, was framed by her grandfather Mordecai and stepsister Vera in her previous life. Accused of stealing dragon descendants, she was sentenced to death by burning demonic flames and died with endless hatred. Reborn with all her past memories and resentment, she sees through their conspiracy early on, reverses the mind-controlled fire-heart dragon descendant, ventures deep into the Golden Mountain Forbidden Zone to breed rare black dragons, and even merges with the divine-blood dragon descendant under the enlightenment of the Creator God to achieve the unity of human an",,是 / Yes,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,40,ID 7662476512314102800,"AFTER THE HOSPITAL,INTO THEIR REGRET",出院后，他们后悔不已,2026-07-15 04:03:53,81,294024,5912,98.5,是 / Yes,Mistaken Identities、Revenge、Family Feud,错误的身份、复仇、家庭恩怨,"The female lead was originally a very capable person—she invented a chip for her family, helped her second brother write medical papers, and her third brother became a celebrity, but was framed by her adopted daughter and sent to a nursing home.The three brothers not only refuse to side with the female lead, but instead deeply despise her, indiscriminately falsely accusing her, ultimately dying tragically in a nursing home because of her.After being reborn, the heroine finally comes to her senses. This time, she refuses to work like a servant in the Xie family. She is wronged again, but she fi",,是 / Yes,,https://www.tiktok.com/@guyan_cuentos
guyan_cuentos,GuYan_Cuentos,GuYan_Cuentos,41,ID 7662217587988059137,Queen of Disguise,伪装女王,2026-07-14 11:18:54,60,391932,5086,84.8,是 / Yes,Revenge、Mistaken Identities、City,复仇、错误的身份、城市,"Elowen, Chairperson of the Lockwood Group, is poisoned by her husband, Asher; in her place, her twin sister Sierra—an international mercenary—returns disguised as Elowen. Relying on exceptional courage and intellect, she navigates the treacherous currents of the wealthy dynasty, turning traitors to her side and exposing deadly plots. Ultimately, she executes a decisive counterstrike at a birthday banquet, bringing the villains to justice and reclaiming the family empire.",,否 / No,,https://www.tiktok.com/@guyan_cuentos
